mac,1,2,3,4,5,6,7,8,9,10,label,noise
f6:12:7b:46:29:86,-43.0,-48.0,-44.0,-41.0,-43.0,-34.0,-43.0,-44.0,-49.0,-46.0,BA,True
f6:12:7b:46:29:86,-44.0,-48.0,-41.0,-47.0,-45.0,-38.0,-30.0,-40.0,-44.0,-44.0,BA,True
f6:12:7b:46:29:86,-41.0,-42.0,-40.0,-52.0,-47.0,-36.0,-37.0,-45.0,-45.0,-37.0,BA,True
f6:12:7b:46:29:86,-46.0,-54.0,-56.0,-43.0,-43.0,-40.0,-47.0,-40.0,-37.0,-46.0,BA,True
f6:12:7b:46:29:86,-48.0,-49.0,-44.0,-48.0,-36.0,-41.0,-37.0,-50.0,-44.0,-44.0,BA,True
f6:12:7b:46:29:86,-49.0,-41.0,-46.0,-51.0,-41.0,-41.0,-42.0,-41.0,-39.0,-47.0,BA,True
f6:12:7b:46:29:86,-43.0,-52.0,-49.0,-49.0,-41.0,-43.0,-43.0,-40.0,-50.0,-45.0,BA,True
f6:12:7b:46:29:86,-44.0,-42.0,-47.0,-56.0,-43.0,-35.0,-35.0,-33.0,-51.0,-45.0,BA,True
f6:12:7b:46:29:86,-43.0,-44.0,-46.0,-45.0,-38.0,-44.0,-42.0,-35.0,-44.0,-45.0,BA,True
f6:12:7b:46:29:86,-42.0,-49.0,-42.0,-56.0,-53.0,-40.0,-35.0,-43.0,-47.0,-46.0,BA,True
f6:12:7b:46:29:86,-44.0,-42.0,-46.0,-47.0,-41.0,-38.0,-38.0,-37.0,-40.0,-40.0,BA,True
f6:12:7b:46:29:86,-66.0,-47.0,-44.0,-55.0,-42.0,-46.0,-41.0,-40.0,-37.0,-42.0,BA,True
f6:12:7b:46:29:86,-52.0,-44.0,-49.0,-49.0,-38.0,-36.0,-45.0,-40.0,-42.0,-46.0,BA,True
f6:12:7b:46:29:86,-46.0,-43.0,-56.0,-53.0,-44.0,-41.0,-36.0,-43.0,-46.0,-44.0,BA,True
f6:12:7b:46:29:86,-51.0,-44.0,-48.0,-41.0,-41.0,-41.0,-35.0,-36.0,-46.0,-51.0,BA,True
f6:12:7b:46:29:86,-44.0,-53.0,-49.0,-54.0,-43.0,-37.0,-41.0,-41.0,-40.0,-41.0,BA,True
f6:12:7b:46:29:86,-46.0,-40.0,-39.0,-43.0,-42.0,-38.0,-34.0,-39.0,-36.0,-44.0,BA,True
4a:ff:61:0a:f6:20,-48.0,-48.0,-48.0,-50.0,-50.0,-50.0,-50.0,-39.0,-39.0,-39.0,BA,True
4a:ff:61:0a:f6:20,-58.0,-53.0,-53.0,-53.0,-53.0,-53.0,-53.0,-53.0,-53.0,-53.0,BA,True
